,위도,경도
4717,37.633418,126.433346
4718,37.627989,126.450938
4719,37.608144,126.458716
4720,37.595911,126.44418
4721,37.606051,126.421537
4722,37.605776,126.398267
4723,37.620642,126.385301
4724,37.663406,126.417047
4725,37.656802,126.424041
4726,37.681012,126.402477
4727,37.698943,126.418435
4728,37.683045,126.419754
4729,37.658846,126.465531
4730,37.652133,126.449767
4731,37.651821,126.435928
4732,37.720903,126.402061
4733,37.73027,126.386955
4734,37.703559,126.38251
4735,37.716095,126.359603
4736,37.726647,126.367614
4737,37.776864,126.410442
4738,37.778818,126.429485
4739,37.769031,126.435134
4740,37.759959,126.418876
4741,37.753218,126.401277
4742,37.745857,126.377327
4743,37.76521,126.369846
4744,37.773072,126.390076
4745,37.818679,126.4401
4746,37.803189,126.424635
4747,37.816295,126.413778
4748,37.798492,126.39712
4749,37.790326,126.371342
4750,37.767084,126.46295
4751,37.761375,126.478415
4752,37.787957,126.470977
4753,37.801666,126.454798
4754,37.780332,126.458884
4755,37.759695,126.456739
4756,37.793432,126.446763
4757,37.781309,126.281318
4758,37.769999,126.294515
4759,37.783433,126.312468
4760,37.795514,126.317636
4761,37.791376,126.291768
4762,37.796766,126.262363
4763,37.8122,126.261609
4764,37.772202,126.236648
4765,37.77331,126.252224
4766,37.763294,126.237618
4767,37.767595,126.220594
4768,37.793828,126.232751
4769,37.80776,126.246003
4770,37.702933,126.314438
4771,37.734649,126.308936
4772,37.726849,126.295515
4773,37.685984,126.364747
4774,37.669343,126.338102
4775,37.719967,126.233305
4776,37.729816,126.265228
4777,37.646451,126.241337
4778,37.660683,126.227916
4779,37.686779,126.131713
4780,37.669731,126.193178
4781,37.534963,126.428291
4782,37.52493,126.448783
4783,37.534156,126.41009
4784,37.53567,126.34718
4785,37.968022,124.71625
4786,37.960157,124.667514
4787,37.956052,124.655006
4788,37.949214,124.638333
4789,37.931293,124.678335
4790,37.828942,124.704885
4791,37.770984,124.748695
4792,37.251976,126.114652
4793,37.227101,126.144299
4794,37.229792,126.112652
4795,37.217058,126.17479
4796,37.025743,125.996331
4797,37.079179,125.966919
4798,37.17218,126.106008
4799,37.189796,125.97782
4800,37.246403,126.462999
4801,37.26654,126.477884
4802,37.241847,126.528006
4803,37.254434,126.309032
4804,37.174928,126.250592
4805,37.167833,126.29783
4806,37.658049,125.703092
4807,35.153995,126.915638
4808,35.152801,126.912271
4809,35.151349,126.911331
4810,35.15056,126.910176
4811,35.149412,126.919706
4812,35.15039,126.918404
4813,35.149805,126.92217
4814,35.151048,126.924936
4815,35.16001,126.920904
4816,35.156207,126.931295
4817,35.149519,126.934299
4818,35.144062,126.919996
4819,35.145814,126.917935
4820,35.143286,126.917752
4821,35.147912,126.912592
4822,35.145676,126.91497
4823,35.147208,126.915566
4824,35.144928,126.924712
4825,35.126253,126.934276
4826,35.094443,126.964424
4827,35.132801,126.949701
4828,35.13546,126.926754
4829,35.104325,126.935589
4830,35.08992,126.951701
4831,35.091758,126.934233
4832,35.120762,126.929985
4833,35.147224,126.917821
4834,35.148181,126.916445
4835,35.148903,126.915133
4836,35.149701,126.913535
4837,35.147726,126.918554
4838,35.148874,126.917621
4839,35.14988,126.916287
4840,35.150989,126.915075
4841,35.15448,126.899743
4842,35.153303,126.88826
4843,35.165964,126.880167
4844,35.165614,126.854562
4845,35.166007,126.837259
4846,35.151307,126.862678
4847,35.147693,126.877727
4848,35.151563,126.847245
4849,35.154615,126.872049
4850,35.108839,126.823257
4851,35.120095,126.833417
4852,35.096064,126.816045
4853,35.123356,126.872203
4854,35.132349,126.834961
4855,35.131235,126.857294
4856,35.142706,126.843744
4857,35.117778,126.851709
4858,35.171058,126.860833
4859,35.143859,126.912412
4860,35.145904,126.910549
4861,35.14515,126.906993
4862,35.144742,126.895669
4863,35.136877,126.903682
4864,35.132266,126.89673
4865,35.101984,126.904017
4866,35.118741,126.897534
4867,35.093624,126.899789
4868,35.100631,126.887096
4869,35.102465,126.871931
4870,35.1081,126.880821
4871,35.138959,126.915794
4872,35.131848,126.919782
4873,35.127198,126.911739
4874,35.054641,126.809651
4875,35.06257,126.79236
4876,35.076108,126.844153
4877,35.057279,126.783351
4878,35.082901,126.834771
4879,35.091354,126.832869
4880,35.078629,126.803418
4881,35.070865,126.83831
4882,35.086982,126.81596
4883,35.056103,126.818302
4884,35.087833,126.869898
4885,35.089986,126.860118
4886,35.074834,126.81999
4887,35.096454,126.849581
4888,35.066777,126.804462
4889,35.168061,126.912638
4890,35.158316,126.905034
4891,35.154554,126.905922
4892,35.156309,126.909835
4893,35.16243,126.897158
4894,35.167863,126.900049
4895,35.179547,126.902656
4896,35.178593,126.861176
4897,35.174313,126.881269
4898,35.172972,126.920994
4899,35.16469,126.926301
4900,35.183924,126.922721
4901,35.181038,126.934148
4902,35.171733,126.931622
4903,35.187883,126.908107
4904,35.200064,126.90118
4905,35.18999,126.8924
4906,35.180845,127.005004
4907,35.180992,126.98618
4908,35.16398,126.992731
4909,35.202923,126.951446
4910,35.174674,126.963131
4911,35.153488,126.966966
4912,35.213986,126.933672
4913,35.224913,126.946401
4914,35.217396,126.881264
4915,35.207572,126.893277
4916,35.205771,126.876696
4917,35.203003,126.868251
4918,35.21179,126.865113
4919,35.217364,126.874597
4920,35.231398,126.886868
4921,35.249824,126.927146
4922,35.244875,126.920758
4923,35.242488,126.91459
4924,35.240136,126.894832
4925,35.251102,126.907852
4926,35.229907,126.900149
4927,35.238352,126.86689
4928,35.232917,126.855227
4929,35.22679,126.848441
4930,35.138106,126.79695
4931,35.130763,126.791532
4932,35.113992,126.808238
4933,35.141771,126.806002
4934,35.153539,126.753847
4935,35.15438,126.783307
4936,35.148172,126.776232
4937,35.148805,126.796992
4938,35.155756,126.811171
4939,35.125115,126.786908
4940,35.170373,126.745592
4941,35.222891,126.822775
4942,35.213773,126.819746
4943,35.194884,126.828843
4944,35.211815,126.83874
4945,35.218656,126.847357
4946,35.203213,126.848324
4947,35.191783,126.844115
4948,35.182338,126.828581
4949,35.174762,126.820706
4950,35.216062,126.804329
4951,35.209208,126.786813
4952,35.192745,126.811977
4953,35.18216,126.808602
4954,35.181663,126.799793
4955,35.183178,126.785144
4956,35.171677,126.802473
4957,35.170102,126.810796
4958,35.187439,126.763152
4959,35.199277,126.763004
4960,35.20692,126.775664
4961,35.218395,126.771115
4962,35.219985,126.761008
4963,35.219424,126.74449
4964,35.240762,126.74194
4965,35.232124,126.727595
4966,35.216748,126.730518
4967,35.099242,126.768913
4968,35.097576,126.782867
4969,35.086365,126.779486
4970,35.075634,126.770881
4971,35.107545,126.765147
4972,35.110602,126.781913
4973,35.104564,126.791585
4974,35.12677,126.759914
4975,35.120962,126.773818
4976,35.134419,126.778024
4977,35.139571,126.777358
4978,35.140871,126.760808
4979,35.132877,126.753636
4980,35.126502,126.742909
4981,35.133809,126.719582
4982,35.124491,126.720801
4983,35.115731,126.715473
4984,35.113612,126.751562
4985,35.162896,126.700572
4986,35.163925,126.719916
4987,35.153875,126.72447
4988,35.152733,126.690124
4989,35.159468,126.672631
4990,35.15427,126.659374
4991,35.135487,126.660874
4992,35.135783,126.672641
4993,35.115479,126.678539
4994,35.111765,126.697657
4995,35.124017,126.690788
4996,35.177752,126.727036
4997,35.183997,126.730797
4998,35.18785,126.745697
4999,35.199811,126.747955
5000,35.189083,126.73538
5001,35.199969,126.713662
5002,35.179009,126.714495
5003,35.172373,126.697594
5004,35.183178,126.684656
5005,35.190416,126.666459
5006,35.198866,126.684231
5007,35.20875,126.689512
5008,35.202568,126.797721
5009,36.327973,127.433507
5010,36.322645,127.437417
5011,36.316405,127.441211
5012,36.316328,127.445916
5013,36.307571,127.454441
5014,36.323095,127.444496
5015,36.318887,127.454628
5016,36.322174,127.47393
5017,36.327922,127.458242
5018,36.330191,127.446419
5019,36.337052,127.448934
5020,36.330327,127.438234
5021,36.335344,127.439182
5022,36.345575,127.445749
5023,36.353451,127.433454
5024,36.344459,127.434562
5025,36.347593,127.425887
5026,36.339687,127.423719
5027,36.333604,127.431479
5028,36.331286,127.43024
5029,36.374173,127.47261
5030,36.341352,127.475593
5031,36.358354,127.478025
5032,36.386444,127.483063
5033,36.398747,127.46781
5034,36.415432,127.482958
5035,36.337592,127.490016
5036,36.351697,127.496894
5037,36.364719,127.503178
5038,36.374372,127.507904
5039,36.382403,127.516709
5040,36.393427,127.523821
5041,36.41619,127.531353
5042,36.407592,127.534235
5043,36.279989,127.467991
5044,36.285581,127.457918
5045,36.286171,127.445438
5046,36.295078,127.461502
5047,36.253273,127.438441
5048,36.26489,127.449057
5049,36.271533,127.469987
5050,36.251283,127.472619
5051,36.228521,127.451858
5052,36.218911,127.440513
5053,36.32987,127.426391
5054,36.331098,127.418073
5055,36.333936,127.410322
5056,36.339347,127.411711
5057,36.322245,127.424912
5058,36.317575,127.435948
5059,36.308063,127.441995
5060,36.303523,127.446761
5061,36.298171,127.452955
5062,36.315865,127.422731
5063,36.312563,127.432628
5064,36.329003,127.407521
5065,36.325437,127.405022
5066,36.327276,127.396242
5067,36.316264,127.396447
5068,36.311463,127.405594
5069,36.307451,127.390428
5070,36.297087,127.387282
5071,36.286745,127.378667
5072,36.27836,127.405706
5073,36.281766,127.424233
5074,36.272932,127.392654
5075,36.267973,127.40781
5076,36.251012,127.400795
5077,36.222535,127.413197
5078,36.243757,127.426219
5079,36.30222,127.377352
5080,36.326889,127.37819
5081,36.317333,127.376444
5082,36.30553,127.366566
5083,36.337915,127.395447
5084,36.344331,127.391883
5085,36.338391,127.382342
5086,36.331268,127.387613
5087,36.333306,127.376308
5088,36.348647,127.37027
5089,36.351355,127.388735
5090,36.354843,127.361328
5091,36.301979,127.353162
5092,36.323348,127.344471
5093,36.2993,127.335216
5094,36.259754,127.342139
5095,36.246219,127.335719
5096,36.239225,127.346321
5097,36.216518,127.342187
5098,36.23883,127.315558
5099,36.227371,127.313457
5100,36.231059,127.29175
5101,36.256979,127.299518
5102,36.249978,127.318065
5103,36.268423,127.323672
5104,36.281591,127.358409
5105,36.36639,127.375633
5106,36.300198,127.318744
5107,36.30498,127.314633
5108,36.315586,127.321861
5109,36.325423,127.328369
5110,36.337441,127.311207
5111,36.336178,127.302173
5112,36.30515,127.29271
5113,36.301363,127.27112
5114,36.284433,127.257924
5115,36.276539,127.290339
5116,36.353393,127.341588
5117,36.353489,127.327812
5118,36.351319,127.299688
5119,36.336824,127.34075
5120,36.345921,127.335392
5121,36.340915,127.317786
5122,36.360468,127.334326
5123,36.362146,127.291738
5124,36.367882,127.318314
5125,36.380234,127.315607
5126,36.37602,127.332651
5127,36.361893,127.348301
5128,36.362637,127.356193
5129,36.371695,127.371408
5130,36.389189,127.350474
5131,36.380581,127.371226
5132,36.385052,127.379033
5133,36.3936,127.361889
5134,36.406003,127.372253
5135,36.409052,127.376347
5136,36.420341,127.37759
5137,36.387834,127.329444
5138,36.417291,127.339504
5139,36.394057,127.349355
5140,36.411652,127.338338
5141,36.41194,127.29809
5142,36.401766,127.31297
5143,36.391733,127.309251
5144,36.393822,127.405981
5145,36.399181,127.400893
5146,36.380394,127.404783
5147,36.413586,127.405315
5148,36.421133,127.399084
5149,36.440212,127.385872
5150,36.424247,127.390564
5151,36.433014,127.385499
5152,36.465241,127.384929
5153,36.483046,127.394944
5154,36.493322,127.384264
5155,36.476348,127.368134
5156,36.458367,127.364033
5157,36.445392,127.363309
5158,36.352641,127.414165
5159,36.36596,127.412043
5160,36.376916,127.420889
5161,36.392524,127.425754
5162,36.397361,127.419859
5163,36.405908,127.425046
5164,36.360116,127.441797
5165,36.368124,127.43065
5166,36.361593,127.427191
5167,36.356956,127.449963
5168,36.448426,127.425622
5169,36.446902,127.412418
5170,36.447012,127.402421
5171,36.435082,127.408183
5172,36.440715,127.422324
5173,36.427806,127.421996
5174,36.435638,127.430523
5175,36.412121,127.441285
5176,36.441367,127.450844
5177,36.411749,127.464183
5178,36.427571,127.46536
5179,36.446946,127.466818
5180,36.466118,127.470775
5181,36.448438,127.432159
5182,35.555194,129.335026
5183,35.554886,129.328335
5184,35.562838,129.3292
5185,35.55984,129.321294
5186,35.554733,129.324253
5187,35.55479,129.319044
5188,35.559289,129.317033
5189,35.557197,129.312878
5190,35.577253,129.314479
5191,35.562463,129.298631
5192,35.553891,129.290763
5193,35.560532,129.270049
5194,35.574498,129.348427
5195,35.577287,129.344242
5196,35.569275,129.343453
5197,35.589168,129.341898
5198,35.573682,129.336028
5199,35.55842,129.342633
5200,35.547111,129.266443
5201,35.535066,129.291256
5202,35.50745,129.30335
5203,35.539187,129.311958
5204,35.537371,129.326607
5205,35.542301,129.3415
5206,35.522978,129.349481
5207,35.523385,129.332944
5208,35.513362,129.324416
5209,35.50582,129.317531
5210,35.498358,129.336614
5211,35.498757,129.353784
5212,35.481132,129.347941
5213,35.468001,129.357115
5214,35.477322,129.362232
5215,35.473247,129.37852
5216,35.492832,129.376093
5217,35.503336,129.373787
5218,35.507742,129.379028
5219,35.484706,129.41895
5220,35.497663,129.42258
5221,35.500341,129.428001
5222,35.511687,129.426702
5223,35.537776,129.444122
5224,35.558425,129.456024
5225,35.543412,129.427684
5226,35.535004,129.425012
5227,35.614339,129.361247
5228,35.62682,129.356705
5229,35.642555,129.359404
5230,35.606508,129.311379
5231,35.63605,129.350129
5232,35.656549,129.344781
5233,35.622694,129.337411
5234,35.643375,129.328499
5235,35.632785,129.314333
5236,35.599531,129.342425
5237,35.609453,129.425559
5238,35.609354,129.457105
5239,35.617198,129.447909
5240,35.644319,129.442125
5241,35.651711,129.415953
5242,35.587546,129.458176
5243,35.598664,129.427933
5244,35.631602,129.4384
5245,35.577901,129.443944
5246,35.555234,129.356559
5247,35.563753,129.357983
5248,35.582577,129.367921
5249,35.565184,129.371533
5250,35.544682,129.386174
5251,35.590264,129.36559
5252,35.602945,129.359329
5253,35.53093,129.395327
5254,35.431181,129.329976
5255,35.406708,129.321258
5256,35.395568,129.340377
5257,35.40242,129.350417
5258,35.41096,129.35233
5259,35.466945,129.337182
5260,35.440853,129.356858
5261,35.427995,129.343845
5262,35.442147,129.334389
5263,35.431789,129.362012
5264,35.417679,129.338871
5265,35.434032,129.309132
5266,35.454199,129.322152
5267,35.549206,129.165139
5268,35.55905,129.17384
5269,35.604509,129.144401
5270,35.562348,129.13292
5271,35.573071,129.118799
5272,35.604259,129.132277
5273,35.612933,129.121785
5274,35.607446,129.184691
5275,35.584168,129.132797
5276,35.567982,129.124739
5277,35.566272,129.11642
5278,35.563578,129.12566
5279,35.573334,129.186294
5280,35.588602,129.147506
5281,35.550363,129.176154
5282,35.40483,129.295536
5283,35.408845,129.28552
5284,35.454148,129.292389
5285,35.417823,129.281291
5286,35.418598,129.295234
5287,35.439069,129.241289
5288,35.431521,129.215137
5289,35.431506,129.248673
5290,35.411596,129.273383
5291,35.435183,129.273754
5292,35.576426,129.204192
5293,35.562924,129.226285
5294,35.575913,129.223551
5295,35.555783,129.256514
5296,35.59231,129.26644
5297,35.631822,129.285631
5298,35.569905,129.244695
5299,35.614802,129.228913
5300,35.589967,129.223977
5301,35.620072,129.266462
5302,35.486688,129.290826
5303,35.467248,129.28621
5304,35.487944,129.307017
5305,35.4998,129.289792
5306,35.463073,129.25387
5307,35.517748,129.263253
5308,35.495545,129.256007
5309,35.522418,129.235914
5310,35.471269,129.323005
5311,35.34782,129.321856
5312,35.347682,129.30103
5313,35.356563,129.341494
5314,35.363547,129.286119
5315,35.360218,129.354372
5316,35.366037,129.319884
5317,35.384278,129.338744
5318,35.385005,129.343901
5319,35.392763,129.324743
5320,35.365439,129.299905
5321,35.463959,129.217705
5322,35.473363,129.234285
5323,35.463698,129.204214
5324,35.459496,129.182019
5325,35.467706,129.16846
5326,35.443433,129.169643
5327,35.445621,129.198026
5328,35.469154,129.24144
5329,35.486644,129.214566
5330,35.647511,129.231917
5331,35.663544,129.211415
5332,35.690663,129.21912
5333,35.650771,129.220829
5334,35.709578,129.204177
5335,35.615781,129.156491
5336,35.636107,129.215705
5337,35.635095,129.122329
5338,35.621071,129.140023
5339,35.703558,129.161527
5340,35.68148,129.168875
5341,35.70237,129.189533
5342,35.697363,129.118685
5343,35.665301,129.166159
5344,35.648538,129.154092
5345,35.63711,129.154049
5346,35.594578,129.110259
5347,35.601619,129.071513
5348,35.594993,129.091763
5349,35.581422,129.085189
5350,35.546876,129.014419
5351,35.622239,129.050233
5352,35.570516,129.084158
5353,35.568761,129.100331
5354,35.591239,129.072856
5355,35.615558,129.072349
5356,35.581056,129.102308
5357,35.675659,129.085977
5358,35.556215,129.078916
5359,35.554904,129.11668
5360,35.524474,129.106454
5361,35.54006,129.123254
5362,35.508059,129.085577
5363,35.527902,129.093581
5364,35.524773,129.184039
5365,35.496346,129.114295
5366,35.503803,129.164012
5367,35.502113,129.183253
5368,35.509911,129.13505
5369,35.522205,129.156009
5370,35.501081,129.14394
5371,36.494662,127.308345
5372,36.485406,127.301358
5373,36.478251,127.289096
5374,36.471713,127.277455
5375,36.468807,127.244749
5376,36.478962,127.252337
5377,36.486889,127.259118
5378,36.485566,127.251514
5379,36.495213,127.245856
5380,36.501589,127.263578
5381,36.503465,127.247908
5382,36.51022,127.23476
5383,36.516421,127.249219
5384,36.514336,127.259684
5385,36.601674,127.29846
5386,36.602156,127.303142
5387,36.604678,127.3014
5388,36.604063,127.298947
5389,36.599487,127.299335
5390,36.599705,127.303264
5391,36.596826,127.300816
5392,36.601656,127.292435
5393,36.596095,127.291561
5394,36.59204,127.296318
5395,36.584723,127.293981
5396,36.619754,127.288099
5397,36.606401,127.27663
5398,36.608662,127.291277
5399,36.545519,127.278066
5400,36.548844,127.28439
5401,36.545342,127.252629
5402,36.543553,127.228868
5403,36.504815,127.285928
5404,36.525466,127.290029
5405,36.53893,127.274806
5406,36.534181,127.253257
5407,36.524398,127.276198
5408,36.552175,127.325122
5409,36.548624,127.310458
5410,36.530632,127.346637
5411,36.547885,127.345437
5412,36.568956,127.32922
5413,36.575904,127.318405
5414,36.563391,127.32183
5415,36.519607,127.345221
5416,36.533014,127.320061
5417,36.54147,127.307679
5418,36.529342,127.367215
5419,36.556026,127.373885
5420,36.554616,127.361366
5421,36.542877,127.362821
5422,36.529285,127.388654
5423,36.509572,127.388589
5424,36.498795,127.398523
5425,36.501417,127.364437
5426,36.465171,127.281619
5427,36.456663,127.284904
5428,36.441414,127.290178
5429,36.431666,127.285868
5430,36.424128,127.285043
5431,36.438119,127.303789
5432,36.441608,127.317879
5433,36.451111,127.302261
5434,36.468165,127.312821
5435,36.477022,127.325563
5436,36.460635,127.333078
5437,36.462825,127.349019
5438,36.477936,127.355713
5439,36.480128,127.343555
5440,36.502639,127.348241
5441,36.477668,127.307357
5442,36.47324,127.298481
5443,36.470233,127.288696
5444,36.445262,127.276167
5445,36.456142,127.267004
5446,36.451686,127.260604
5447,36.420134,127.251022
5448,36.419531,127.275881
5449,36.430426,127.271296
5450,36.448492,127.241811
5451,36.442283,127.234918
5452,36.490282,127.327751
5453,36.496478,127.205422
5454,36.510525,127.200308
5455,36.511886,127.214236
5456,36.498989,127.224863
5457,36.445955,127.216571
5458,36.495784,127.190874
5459,36.486326,127.208654
5460,36.486095,127.225583
5461,36.517308,127.190919
5462,36.504901,127.178667
5463,36.53504,127.186693
5464,36.541804,127.202247
5465,36.554917,127.209545
5466,36.551931,127.192073
5467,36.582858,127.286507
5468,36.579214,127.277229
5469,36.589697,127.264441
5470,36.606708,127.252633
5471,36.600133,127.228142
5472,36.601197,127.212933
5473,36.590613,127.201483
5474,36.574347,127.230975
5475,36.584206,127.248482
5476,36.5722,127.268463
5477,36.560449,127.250475
5478,36.558666,127.269452
5479,36.560731,127.284532
5480,36.680958,127.200832
5481,36.680952,127.209201
5482,36.693149,127.190924
5483,36.673184,127.193268
5484,36.665621,127.189141
5485,36.686499,127.173052
5486,36.703739,127.209292
5487,36.692603,127.220139
5488,36.701205,127.231815
5489,36.664099,127.19764
5490,36.656508,127.187259
5491,36.638901,127.18191
5492,36.626166,127.182501
5493,36.609958,127.170279
5494,36.601626,127.180605
5495,36.663078,127.272148
5496,36.684004,127.264325
5497,36.668062,127.252088
5498,36.657455,127.253577
5499,36.639954,127.263737
5500,36.628919,127.264811
5501,36.627889,127.239621
5502,36.652545,127.232777
5503,36.673514,127.222762
5504,36.645936,127.215025
5505,36.652126,127.279202
5506,36.71696,127.152709
5507,36.701611,127.14847
5508,36.725102,127.166031
5509,36.714304,127.193657
5510,37.309009,126.995284
5511,37.297245,126.998233
5512,37.316916,126.980559
5513,37.300276,126.96987
5514,37.297648,126.977745
5515,37.290557,127.01172
5516,37.302876,127.003244
5517,37.299724,127.015538
5518,37.294092,127.027021
5519,37.329657,127.015801
5520,37.312646,127.023998
5521,37.256272,127.013348
5522,37.259034,126.995389
5523,37.249323,126.983215
5524,37.243959,126.965715
5525,37.244086,126.991771
5526,37.268422,126.987411
5527,37.278713,126.972952
5528,37.271003,126.975392
5529,37.273035,126.950265
5530,37.265994,126.95232
5531,37.238889,127.029644
5532,37.257198,127.026007
5533,37.246417,127.013064
5534,37.234097,127.019343
5535,37.292481,126.958723
5536,37.289782,126.94002
5537,37.280261,127.016856
5538,37.278483,127.016998
5539,37.276243,127.016038
5540,37.27934,127.014401
5541,37.276173,127.018257
5542,37.273755,127.016546
5543,37.27366,127.017893
5544,37.282371,127.020778
5545,37.285238,127.021478
5546,37.285976,127.01643
5547,37.284288,127.012659
5548,37.286093,127.012585
5549,37.270076,127.012561
5550,37.26799,127.016044
5551,37.267697,127.001366
5552,37.267961,127.005292
5553,37.268421,127.008578
5554,37.273725,127.005186
5555,37.281155,126.998921
5556,37.280543,127.024628
5557,37.284776,127.032053
5558,37.269442,127.025008
5559,37.266125,127.047474
5560,37.270674,127.055251
5561,37.297806,127.048455
5562,37.292083,127.07
5563,37.252109,127.074216
5564,37.248964,127.049703
5565,37.241534,127.055833
5566,37.443609,127.144521
5567,37.446348,127.134091
5568,37.437961,127.133454
5569,37.454196,127.157859
5570,37.454838,127.152506
5571,37.45899,127.163383
5572,37.460252,127.130331
5573,37.467073,127.142925
5574,37.459085,127.104873
5575,37.454392,127.104103
5576,37.449754,127.100496
5577,37.431687,127.100366
5578,37.430082,127.074708
5579,37.421033,127.103784
5580,37.409711,127.086777
5581,37.416149,127.113217
5582,37.433173,127.136241
5583,37.447517,127.162856
5584,37.455958,127.167476
5585,37.43748,127.161437
5586,37.418934,127.130367
5587,37.415907,127.151547
5588,37.42233,127.170348
5589,37.429135,127.14598
5590,37.441296,127.152721
5591,37.369612,127.143218
5592,37.367768,127.125466
5593,37.365603,127.1157
5594,37.384135,127.151407
5595,37.38167,127.13386
5596,37.396615,127.131075
5597,37.410279,127.136318
5598,37.394576,127.096291
5599,37.401561,127.108654
5600,37.384354,127.108486
5601,37.358612,127.100791
5602,37.370623,127.099108
5603,37.349816,127.091839
5604,37.343651,127.115831
5605,37.391427,127.074391
5606,37.367122,127.064956
5607,37.373276,127.04583
5608,37.378865,127.077497
5609,37.739252,127.046582
5610,37.716114,127.044535
5611,37.710085,127.057079
5612,37.737627,127.06147
5613,37.734503,127.083209
5614,37.742292,127.094631
5615,37.754971,127.10483
5616,37.767042,127.101096
5617,37.752577,127.062188
5618,37.747793,127.035703
5619,37.7595,127.035134
5620,37.728689,127.104664
5621,37.719621,127.106262
5622,37.394613,126.921797
5623,37.414494,126.907113
5624,37.404256,126.905354
5625,37.40422,126.946599
5626,37.40308,126.965817
5627,37.387395,126.968205
5628,37.377235,126.955595
5629,37.493493,126.789999
5630,37.48925,126.780527
5631,37.502888,126.787057
5632,37.512779,126.784505
5633,37.512976,126.770354
5634,37.484634,126.794139
5635,37.487833,126.809881
5636,37.496645,126.769864
5637,37.495752,126.755957
5638,37.475229,126.79561
5639,37.480286,126.77976
5640,37.469972,126.811545
5641,37.481759,126.811887
5642,37.482644,126.763662
5643,37.469235,126.822368
5644,37.465567,126.809248
5645,37.526888,126.787092
5646,37.51723,126.799237
5647,37.51401,126.81298
5648,37.524119,126.805489
5649,37.526944,126.818439
5650,37.542774,126.781136
5651,37.520509,126.769712
5652,37.520545,126.779995
5653,37.478468,126.855618
5654,37.480629,126.864415
5655,37.458829,126.871435
5656,37.44105,126.881313
5657,37.440118,126.847061
5658,37.41954,126.885214
5659,37.414405,126.857614
5660,37.467225,126.83618
5661,37.067689,127.054439
5662,37.048085,127.061838
5663,37.034231,127.075315
5664,37.029041,127.087288
5665,37.026971,127.107285
5666,37.052892,127.107518
5667,37.043855,127.083905
5668,37.057133,127.084509
5669,37.056426,127.064162
5670,37.078415,127.065296
5671,37.086037,127.065179
5672,37.079954,127.051661
5673,36.991453,127.085275
5674,36.995843,127.082716
5675,36.985567,127.085954
5676,36.974772,127.111546
5677,36.989956,127.101656
5678,36.997315,127.100913
5679,37.011998,127.093603
5680,37.005684,127.077921
5681,37.018511,127.062608
5682,36.999908,127.066902
5683,36.986184,127.124837
5684,36.998231,127.138362
5685,37.024023,127.135956
5686,37.024958,127.125027
5687,37.010559,127.125783
5688,36.965747,127.061921
5689,36.955469,127.061631
5690,36.962837,127.075577
5691,36.952948,127.090467
5692,36.972248,127.086359
5693,36.980909,127.072989
5694,36.973719,127.063916
5695,36.981798,127.053202
5696,36.973822,127.050944
5697,36.984234,127.044382
5698,36.973991,127.04223
5699,36.957043,127.006405
5700,36.953244,127.014589
5701,36.947955,127.00245
5702,36.947885,127.013629
5703,36.93867,126.999427
5704,36.932945,127.028458
5705,36.943885,127.030751
5706,36.939171,127.050639
5707,36.944513,127.065178
5708,36.961577,127.046155
5709,36.971094,127.035707
5710,36.973648,127.027661
5711,36.955134,127.050645
5712,36.987652,126.932275
5713,36.99512,126.921023
5714,36.998894,126.951205
5715,36.982785,126.950812
5716,36.966481,126.956124
5717,37.012518,126.945832
5718,37.010769,126.920487
5719,36.992554,126.903016
5720,36.978397,126.932725
5721,36.984003,126.921606
5722,36.977505,126.871138
5723,36.988926,126.855008
5724,36.998345,126.835949
5725,36.963799,126.852058
5726,36.965893,126.867079
5727,36.947969,126.882704
5728,36.974068,126.886385
5729,36.994214,126.886874
5730,37.015168,126.875407
5731,37.044834,126.937706
5732,37.044002,126.912837
5733,37.051281,126.897397
5734,37.022116,126.915159
5735,37.030034,126.935389
5736,37.037204,126.958092
5737,37.033466,126.985907
5738,37.047685,126.978349
5739,37.063344,126.978717
5740,37.054635,126.965075
5741,37.056677,126.953356
5742,37.05856,126.923666
5743,37.100843,127.090669
5744,37.087341,127.08882
5745,37.088664,127.118428
5746,37.1221,127.106053
5747,37.133545,127.094528
5748,37.121669,127.084489
5749,37.12392,127.07224
5750,37.123637,127.059984
5751,37.115621,127.077845
5752,37.106593,127.073954
5753,37.105666,127.058174
5754,37.096544,127.067827
5755,37.108209,127.034589
5756,37.116861,127.047569
5757,37.122892,127.030633
5758,37.12484,127.012005
5759,37.108682,127.019465
5760,37.096661,127.023517
5761,37.098311,127.031156
5762,37.074163,127.02314
5763,37.070194,127.009487
5764,37.078244,126.997468
5765,37.070983,127.033517
5766,37.06276,127.020559
5767,37.062773,127.01002
5768,37.051635,127.004731
5769,37.033378,127.015935
5770,37.017167,127.028847
5771,37.006326,127.045469
5772,37.016197,127.043449
5773,37.042861,127.050242
5774,37.04752,127.027583
5775,37.044818,127.01624
5776,37.004323,126.980344
5777,37.004538,126.998936
5778,37.00695,127.009633
5779,37.018505,126.999617
5780,37.022269,126.967576
5781,37.009289,126.96873
5782,36.986024,126.968556
5783,36.989765,126.992956
5784,36.992203,127.019556
5785,36.959327,126.910226
5786,36.977579,126.894882
5787,36.969987,126.912487
5788,36.95989,126.934276
5789,36.965098,126.923658
5790,36.95303,126.955651
5791,36.936431,126.966658
5792,36.938488,126.94592
